fid	year	quarter	date_receipt	s40	code_period	code_present_place
140592	2020	3	2020-10-22	57905	23	214
140756	2020	3	2020-10-12	0	23	214
152385	2020	3	2020-10-26	0	23	214
158977	2020	3	2020-10-20	0	23	214
159117	2020	3	2020-10-27	0	23	214
163810	2020	3	2020-10-09	0	23	214
164631	2020	3	2020-10-08	0	23	214
179560	2020	3	2020-12-25	76250885	23	214
188131	2020	3	2020-10-26	0	23	214
198696	2020	3	2020-12-14	5917	23	214
11085	2020	3	2020-10-03	107	23	214
19773	2020	3	2020-10-20	993992	23	214
21249	2020	3	2020-10-26	0	23	214
26192	2020	3	2020-10-26	1340746	23	214
27946	2020	3	2020-10-23	6530028	23	214
36923	2020	3	2020-10-22	0	23	214
37577	2020	3	2020-10-09	0	23	214
40024	2020	3	2020-10-22	0	23	214
42941	2020	3	2020-10-26	309166	23	214
57306	2020	3	2020-10-14	0	23	214
65710	2020	3	2020-10-07	0	23	214
76647	2020	3	2020-11-17	4621	23	214
79431	2020	3	2020-10-26	434030	23	214
80383	2020	3	2020-10-26	0	23	214
82357	2020	3	2020-09-28	0	23	214
83711	2020	3	2020-10-26	15635	23	214
92804	2020	3	2020-10-15	0	23	214
102396	2020	3	2020-10-16	0	23	214
105760	2020	3	2020-10-24	60977	23	214
107388	2020	3	2020-10-06	0	23	214
117165	2020	3	2020-10-05	0	23	214
130195	2020	3	2020-10-05	0	23	214
136945	2020	3	2020-10-19	134129	23	214
172329	2020	3	2020-10-01	0	23	214
173924	2020	3	2020-10-06	0	23	214
174449	2020	3	2020-10-21	1030405	23	214
179223	2020	3	2020-10-26	606796	23	214
194480	2020	3	2020-10-26	200	23	214
14371	2020	3	2020-10-23	2755394	23	214
21941	2020	3	2020-10-26	126433	23	214
27575	2020	3	2020-10-14	0	23	214
40514	2020	3	2020-10-09	426511	23	214
47198	2020	3	2020-10-26	108569	23	214
49356	2020	3	2020-10-21	0	23	214
50165	2020	3	2020-10-23	14308	23	214
51754	2020	3	2020-10-26	97306	23	214
66420	2020	3	2020-10-24	0	23	214
74212	2020	3	2020-10-26	192611	23	214
74868	2020	3	2020-10-23	2707560	23	214
80957	2020	3	2020-10-06	0	23	214
85065	2020	3	2020-10-26	0	23	214
85384	2020	3	2020-10-14	0	23	214
85484	2020	3	2020-10-20	0	23	214
86594	2020	3	2020-10-16	877869	23	214
87292	2020	3	2020-10-26	0	23	214
92788	2020	3	2020-10-23	0	23	214
100123	2020	3	2020-10-01	0	23	214
102116	2020	3	2020-10-26	6495	23	214
105452	2020	3	2020-10-19	0	23	214
113431	2020	3	2020-10-20	5780	23	214
114800	2020	3	2020-10-22	0	23	214
115069	2020	3	2020-10-26	0	23	214
116348	2020	3	2020-10-07	0	23	214
118071	2020	3	2020-10-20	0	23	214
125137	2020	3	2020-10-23	4052129	23	214
127755	2020	3	2020-10-22	353985	23	214
131472	2020	3	2020-10-26	0	23	214
132938	2020	3	2020-10-26	2153103	23	214
133893	2020	3	2020-09-30	0	23	214
138330	2020	3	2020-10-22	335840	23	214
150240	2020	3	2020-12-08	212483	23	214
161660	2020	3	2020-10-21	0	23	214
164922	2020	3	2020-10-13	237351	23	214
165935	2020	3	2020-10-20	0	23	214
167502	2020	3	2020-10-27	53149	23	214
172360	2020	3	2020-10-12	0	23	214
180055	2020	3	2020-10-22	3864	23	214
14417	2020	3	2020-10-22	93320	23	214
15400	2020	3	2020-10-08	0	23	214
15497	2020	3	2020-10-23	0	23	214
46340	2020	3	2020-10-19	0	23	214
61093	2020	3	2020-10-23	180828	23	214
65456	2020	3	2020-10-23	642671	23	214
73431	2020	3	2020-10-06	0	23	214
74330	2020	3	2020-10-02	0	23	214
77433	2020	3	2020-10-26	0	23	214
82395	2020	3	2020-10-23	0	23	214
84263	2020	3	2020-10-26	3017870	23	214
84693	2020	3	2020-10-08	0	23	214
87512	2020	3	2020-10-08	0	23	214
91171	2020	3	2020-10-27	23201	23	214
94233	2020	3	2020-12-30	17837	23	214
100869	2020	3	2020-10-26	0	23	214
103476	2020	3	2020-10-26	0	23	214
106935	2020	3	2020-10-26	397657	23	214
111360	2020	3	2020-10-24	34419	23	214
113842	2020	3	2020-11-19	123758	23	214
115752	2020	3	2020-10-13	0	23	214
116416	2020	3	2020-10-07	0	23	214
117885	2020	3	2020-10-23	0	23	214
119363	2020	3	2020-10-25	790116	23	214
123553	2020	3	2020-10-09	0	23	214
123602	2020	3	2020-10-26	115011	23	214
142866	2020	3	2020-10-26	0	23	214
147354	2020	3	2020-10-27	0	23	214
148589	2020	3	2020-10-23	720296	23	214
157381	2020	3	2020-10-26	59658	23	214
158476	2020	3	2020-10-23	80502	23	214
159152	2020	3	2020-10-26	1011707	23	214
178930	2020	3	2020-10-20	0	23	214
182018	2020	3	2020-10-29	76294607	23	214
184887	2020	3	2020-10-07	0	23	214
185016	2020	3	2020-10-26	384378	23	214
196180	2020	3	2020-10-20	87540	23	214
197308	2020	3	2020-10-01	0	23	214
198230	2020	3	2020-10-02	0	23	214
4015	2020	3	2020-10-31	0	23	214
9904	2020	3	2020-10-22	0	23	214
34152	2020	3	2020-10-01	0	23	214
38141	2020	3	2020-10-13	0	23	214
50287	2020	3	2020-10-01	0	23	214
56492	2020	3	2020-10-20	0	23	214
65145	2020	3	2020-10-23	0	23	214
65404	2020	3	2020-10-15	2740	23	214
75981	2020	3	2020-10-23	0	23	214
79301	2020	3	2020-10-21	235632	23	214
88644	2020	3	2020-10-07	0	23	214
98606	2020	3	2020-10-16	0	23	214
111549	2020	3	2020-10-15	0	23	214
111958	2020	3	2020-10-16	0	23	214
120986	2020	3	2020-12-24	0	23	214
130597	2020	3	2020-10-26	0	23	214
133526	2020	3	2020-10-02	0	23	214
138733	2020	3	2020-10-05	0	23	214
148748	2020	3	2020-10-21	0	23	214
163699	2020	3	2020-10-09	0	23	214
164886	2020	3	2020-10-08	0	23	214
170866	2020	3	2020-10-05	0	23	214
179126	2020	3	2020-10-05	0	23	214
199012	2020	3	2020-10-09	0	23	214
34462	2020	3	2020-11-03	224260	23	214
68669	2020	3	2020-10-20	0	23	214
75242	2020	3	2020-10-15	0	23	214
75469	2020	3	2020-10-24	0	23	214
85211	2020	3	2020-10-22	0	23	214
105710	2020	3	2020-10-15	1103	23	214
106726	2020	3	2020-10-26	2116430	23	214
107692	2020	3	2020-10-08	0	23	214
138569	2020	3	2020-11-12	0	23	214
139540	2020	3	2020-10-26	0	23	214
143510	2020	3	2020-10-07	0	23	214
149403	2020	3	2020-10-06	0	23	214
161216	2020	3	2020-10-26	240292	23	214
169273	2020	3	2020-10-23	1317	23	214
179067	2020	3	2020-10-26	282651	23	214
187917	2020	3	2020-10-23	1488	23	214
194484	2020	3	2020-10-22	537571	23	214
198213	2020	3	2020-10-19	3500	23	214
12542	2020	3	2020-10-05	0	23	214
18565	2020	3	2020-10-23	150896	23	214
20666	2020	3	2020-10-07	0	23	214
23519	2020	3	2020-10-15	299462	23	214
27422	2020	3	2020-12-18	596490	23	214
32454	2020	3	2020-10-09	0	23	214
35731	2020	3	2020-12-26	65311490	23	214
43659	2020	3	2020-10-16	0	23	214
44039	2020	3	2020-11-17	3701571	23	214
45374	2020	3	2020-10-23	15023	23	214
52739	2020	3	2020-12-14	7840	23	214
55688	2020	3	2020-10-23	6655	23	214
58757	2020	3	2020-10-15	152	23	214
61744	2020	3	2020-10-15	0	23	214
66330	2020	3	2020-10-17	258328	23	214
67300	2020	3	2020-10-07	0	23	214
88345	2020	3	2020-10-25	37500	23	214
93377	2020	3	2020-10-02	0	23	214
96042	2020	3	2020-10-11	0	23	214
103915	2020	3	2020-10-12	0	23	214
106783	2020	3	2020-10-01	0	23	214
108173	2020	3	2020-10-23	795871	23	214
113348	2020	3	2020-10-18	0	23	214
114838	2020	3	2020-10-16	0	23	214
126082	2020	3	2020-11-26	22243523	23	214
141849	2020	3	2020-10-26	420648	23	214
145485	2020	3	2020-10-26	0	23	214
148769	2020	3	2020-10-24	56960	23	214
148802	2020	3	2020-10-12	0	23	214
155653	2020	3	2020-10-23	15954156	23	214
156886	2020	3	2020-11-13	0	23	214
166827	2020	3	2020-12-02	36392	23	214
170133	2020	3	2020-10-20	0	23	214
187949	2020	3	2020-10-26	177396	23	214
198865	2020	3	2020-10-13	0	23	214
4009	2020	3	2020-10-26	501809	23	214
9824	2020	3	2020-10-21	0	23	214
18106	2020	3	2020-10-12	0	23	214
82286	2020	3	2020-10-05	0	23	214
93671	2020	3	2020-10-26	0	23	214
97458	2020	3	2020-10-23	771081	23	214
103485	2020	3	2020-10-13	6299664	23	214
115040	2020	3	2020-10-23	10000	23	214
123729	2020	3	2020-10-02	0	23	214
125742	2020	3	2020-10-20	0	23	214
135409	2020	3	2020-10-26	178531	23	214
137542	2020	3	2020-10-26	13492	23	214
137846	2020	3	2020-10-26	122942	23	214
159806	2020	3	2020-10-16	0	23	214
165578	2020	3	2020-10-26	0	23	214
169133	2020	3	2020-10-06	0	23	214
169945	2020	3	2020-10-14	0	23	214
173655	2020	3	2020-10-02	0	23	214
175874	2020	3	2021-01-14	0	23	214
180653	2020	3	2020-11-03	35866	23	214
181682	2020	3	2020-10-14	0	23	214
196467	2020	3	2020-10-05	0	23	214
196595	2020	3	2020-10-26	0	23	214
197505	2020	3	2020-12-11	126058	23	214
198129	2020	3	2020-10-19	0	23	214
42000	2020	3	2020-10-01	0	23	214
49147	2020	3	2020-10-26	49639	23	214
63335	2020	3	2020-10-26	971850	23	214
65602	2020	3	2020-10-23	0	23	214
72625	2020	3	2020-10-20	0	23	214
73147	2020	3	2020-10-22	0	23	214
73614	2020	3	2020-10-26	11264	23	214
75345	2020	3	2020-10-23	471746	23	214
75980	2020	3	2020-10-09	0	23	214
79698	2020	3	2020-10-10	0	23	214
85793	2020	3	2020-10-12	0	23	214
102417	2020	3	2020-10-26	85000	23	214
112922	2020	3	2020-10-19	0	23	214
118215	2020	3	2020-11-12	204097	23	214
120191	2020	3	2020-10-21	0	23	214
130547	2020	3	2020-10-26	12723658	23	214
138749	2020	3	2020-10-10	0	23	214
144295	2020	3	2020-10-01	0	23	214
158068	2020	3	2020-10-26	99333	23	214
163859	2020	3	2020-10-14	0	23	214
169094	2020	3	2020-10-20	4403708	23	214
171541	2020	3	2020-10-01	0	23	214
172155	2020	3	2020-10-05	0	23	214
182634	2020	3	2020-10-04	0	23	214
184131	2020	3	2020-10-25	999365	23	214
186383	2020	3	2020-10-19	0	23	214
194291	2020	3	2020-10-25	0	23	214
1314	2020	3	2020-10-20	0	23	214
15917	2020	3	2020-10-15	4518	23	214
16070	2020	3	2020-10-09	0	23	214
19220	2020	3	2020-10-26	563101	23	214
25624	2020	3	2020-10-16	0	23	214
44099	2020	3	2020-10-20	116	23	214
46016	2020	3	2020-10-13	0	23	214
47581	2020	3	2020-10-09	0	23	214
49458	2020	3	2020-10-08	0	23	214
68061	2020	3	2020-10-23	214576	23	214
74108	2020	3	2020-10-15	289433	23	214
81330	2020	3	2020-10-13	30282	23	214
89322	2020	3	2020-10-25	117355	23	214
93056	2020	3	2020-10-26	0	23	214
96600	2020	3	2020-11-12	557831	23	214
96725	2020	3	2020-11-30	79141	23	214
104564	2020	3	2020-10-23	18450307	23	214
117048	2020	3	2020-10-26	10599	23	214
120337	2020	3	2020-10-19	387315	23	214
123462	2020	3	2020-10-26	2935042	23	214
123767	2020	3	2020-10-26	884434	23	214
132023	2020	3	2020-11-11	0	23	214
133224	2020	3	2020-10-23	4548828	23	214
134788	2020	3	2020-10-06	0	23	214
135049	2020	3	2020-10-19	0	23	214
162659	2020	3	2020-10-19	0	23	214
162860	2020	3	2020-10-19	0	23	214
164602	2020	3	2020-10-23	0	23	214
165243	2020	3	2020-11-26	0	23	214
175032	2020	3	2020-10-26	298563	23	214
177966	2020	3	2020-10-01	0	23	214
183481	2020	3	2020-10-27	1234279	23	214
193998	2020	3	2020-10-14	45678	23	214
199144	2020	3	2020-10-26	39259	23	214
1986	2020	3	2020-10-23	22616458	23	214
5699	2020	3	2020-10-26	23190	23	214
16550	2020	3	2020-10-11	0	23	214
18589	2020	3	2020-10-25	0	23	214
20320	2020	3	2021-01-13	591803	23	214
23009	2020	3	2020-10-24	123580	23	214
24551	2020	3	2020-10-05	0	23	214
30758	2020	3	2020-10-26	414877	23	214
31919	2020	3	2020-10-08	0	23	214
35139	2020	3	2020-10-06	0	23	214
39299	2020	3	2020-10-22	0	23	214
40408	2020	3	2020-10-26	7480	23	214
56875	2020	3	2020-10-24	25671	23	214
57213	2020	3	2020-10-23	13048	23	214
67550	2020	3	2020-10-12	0	23	214
67582	2020	3	2020-10-07	0	23	214
101204	2020	3	2020-10-13	0	23	214
102298	2020	3	2020-10-22	21532	23	214
120618	2020	3	2020-10-26	1925100	23	331
133998	2020	3	2020-10-04	0	23	214
134090	2020	3	2020-10-20	648547	23	214
142317	2020	3	2020-10-07	0	23	214
150126	2020	3	2020-10-09	0	23	214
153191	2020	3	2020-11-23	239483	23	214
158430	2020	3	2020-10-19	0	23	214
160126	2020	3	2020-10-14	1100	23	214
160387	2020	3	2020-10-26	0	23	214
162571	2020	3	2020-10-09	0	23	214
174337	2020	3	2020-12-29	10886412	23	214
176085	2020	3	2020-10-26	0	23	214
176651	2020	3	2020-11-02	919238	23	214
183016	2020	3	2020-10-03	0	23	214
187165	2020	3	2020-12-28	7297933	23	214
195961	2020	3	2020-10-26	0	23	214
9988	2020	3	2020-10-23	0	23	214
16688	2020	3	2020-10-22	34392	23	214
17653	2020	3	2020-10-12	0	23	214
24430	2020	3	2020-10-05	0	23	214
29067	2020	3	2020-10-22	0	23	214
41999	2020	3	2020-10-08	0	23	214
49730	2020	3	2020-10-10	0	23	214
54289	2020	3	2020-10-21	7857	23	214
59159	2020	3	2020-12-17	178517	23	214
59174	2020	3	2020-10-19	0	23	214
60854	2020	3	2020-10-26	954615	23	214
71592	2020	3	2020-11-25	98947	23	214
74595	2020	3	2020-10-22	42303	23	214
74943	2020	3	2020-10-21	1174877	23	214
77168	2020	3	2020-10-22	287578	23	214
96203	2020	3	2020-10-23	56179	23	214
99269	2020	3	2020-10-07	0	23	214
113529	2020	3	2020-10-23	1322710	23	214
115770	2020	3	2020-10-20	16715	23	214
122036	2020	3	2020-10-23	0	23	214
122825	2020	3	2020-10-26	0	23	214
123467	2020	3	2020-10-26	8358	23	214
125771	2020	3	2020-10-20	8312	23	214
147343	2020	3	2020-10-12	0	23	214
152327	2020	3	2020-10-05	0	23	214
153955	2020	3	2020-10-08	125157	23	214
157244	2020	3	2020-10-16	0	23	214
160160	2020	3	2020-10-26	979735	23	214
173154	2020	3	2020-10-26	120975	23	214
173342	2020	3	2020-10-20	793	23	214
178519	2020	3	2020-10-26	303370	23	214
191826	2020	3	2020-10-08	0	23	214
6359	2020	3	2020-10-26	2829872	23	214
15474	2020	3	2020-10-26	6363	23	214
34941	2020	3	2020-10-26	41591	23	214
47165	2020	3	2020-10-06	0	23	214
52516	2020	3	2020-10-19	274667	23	214
69240	2020	3	2020-10-23	58943	23	214
76897	2020	3	2020-10-14	18985	23	214
95990	2020	3	2020-10-07	0	23	214
111153	2020	3	2020-10-26	505211	23	214
124711	2020	3	2020-10-26	2353	23	214
125184	2020	3	2020-10-15	2700	23	214
126010	2020	3	2020-10-12	0	23	214
164012	2020	3	2020-10-20	263073	23	214
175616	2020	3	2020-10-23	757945	23	214
186192	2020	3	2020-11-26	1442	23	214
189906	2020	3	2020-10-25	281	23	214
193969	2020	3	2020-10-21	0	23	214
198222	2020	3	2020-10-19	0	23	214
8189	2020	3	2020-10-22	52545	23	214
10560	2020	3	2020-10-26	123040	23	214
16167	2020	3	2020-10-16	0	23	214
18085	2020	3	2020-10-01	0	23	214
36732	2020	3	2020-10-07	0	23	214
44424	2020	3	2020-10-22	2707896	23	214
48796	2020	3	2020-10-06	0	23	214
54826	2020	3	2020-10-22	30342	23	214
57523	2020	3	2020-12-16	0	23	214
58149	2020	3	2020-10-12	9923	23	214
71666	2020	3	2020-10-22	124402	23	214
72631	2020	3	2020-10-05	0	23	214
82260	2020	3	2020-10-13	0	23	214
84122	2020	3	2020-10-19	0	23	214
84976	2020	3	2020-10-26	44680036	23	214
85080	2020	3	2020-10-16	3179	23	214
134289	2020	3	2020-10-06	0	23	214
136448	2020	3	2020-10-26	0	23	214
144799	2020	3	2020-10-06	0	23	214
148151	2020	3	2020-10-15	0	23	214
150505	2020	3	2020-10-15	0	23	214
153057	2020	3	2020-10-26	180544	23	214
154618	2020	3	2020-10-26	13419	23	214
171569	2020	3	2020-10-26	2365367	23	214
172413	2020	3	2020-10-19	0	23	214
176466	2020	3	2020-10-01	0	23	214
178001	2020	3	2020-10-26	4218040	23	214
5043	2020	3	2020-10-21	4257434	23	214
9590	2020	3	2020-10-25	0	23	214
16664	2020	3	2020-10-27	106319	23	214
35545	2020	3	2020-10-19	0	23	214
36475	2020	3	2020-10-19	0	23	214
49975	2020	3	2020-10-26	0	23	214
52268	2020	3	2020-10-15	0	23	214
64800	2020	3	2020-10-26	0	23	214
69323	2020	3	2020-10-26	0	23	214
71392	2020	3	2020-10-23	34814	23	214
77247	2020	3	2020-10-19	53704	23	214
81360	2020	3	2020-10-22	5465	23	214
95197	2020	3	2020-10-07	0	23	214
98139	2020	3	2020-10-26	0	23	214
110538	2020	3	2020-10-05	0	23	214
123977	2020	3	2020-10-23	813	23	214
126185	2020	3	2020-10-26	26118	23	214
126555	2020	3	2020-10-20	0	23	214
127069	2020	3	2020-10-23	5787	23	214
128598	2020	3	2020-10-04	0	23	214
131156	2020	3	2020-10-07	0	23	214
131876	2020	3	2020-11-18	3208	23	214
142545	2020	3	2020-10-26	69558	23	214
143753	2020	3	2020-10-26	0	23	214
150563	2020	3	2020-10-19	320171	23	214
154494	2020	3	2020-10-26	18580	23	214
155432	2020	3	2020-10-16	8541	23	214
162473	2020	3	2020-10-06	0	23	214
167802	2020	3	2020-10-26	200411	23	214
168309	2020	3	2020-10-20	0	23	214
177005	2020	3	2020-10-20	106685	23	214
179901	2020	3	2020-11-23	93	23	214
196651	2020	3	2020-11-19	11634	23	214
11380	2020	3	2020-10-23	22925204	23	214
12663	2020	3	2020-10-22	2350	23	214
23138	2020	3	2020-10-22	0	23	214
33480	2020	3	2020-11-02	2157232	23	214
35344	2020	3	2020-10-26	78	23	214
35369	2020	3	2020-10-13	0	23	214
37361	2020	3	2020-10-08	0	23	214
41664	2020	3	2020-10-26	15198	23	214
42139	2020	3	2020-10-20	222276	23	214
43439	2020	3	2020-10-23	56207	23	214
44327	2020	3	2020-10-25	17203	23	214
47558	2020	3	2020-10-26	2386	23	214
49542	2020	3	2020-10-23	0	23	214
68162	2020	3	2021-01-12	97922	23	214
69104	2020	3	2020-10-09	0	23	214
69307	2020	3	2020-10-22	21	23	214
70443	2020	3	2020-10-23	32886	23	214
76853	2020	3	2020-10-23	0	23	214
79546	2020	3	2020-10-26	6554	23	214
85165	2020	3	2020-10-23	0	23	214
89492	2020	3	2020-10-26	1291780	23	214
90443	2020	3	2020-10-17	0	23	214
95062	2020	3	2020-10-26	5311777	23	214
99354	2020	3	2020-10-20	3752	23	214
101420	2020	3	2020-11-25	7686683	23	214
105311	2020	3	2020-10-14	91659	23	214
105861	2020	3	2020-10-25	603679	23	331
110176	2020	3	2020-10-26	824972	23	214
112767	2020	3	2020-10-23	23166	23	214
115741	2020	3	2020-10-25	4878012	23	214
118444	2020	3	2020-10-23	0	23	214
118541	2020	3	2020-10-22	0	23	214
128081	2020	3	2020-10-26	716575	23	214
132005	2020	3	2020-10-28	31990	23	214
138392	2020	3	2020-10-23	0	23	214
147577	2020	3	2020-10-23	194617	23	214
151731	2020	3	2020-10-25	0	23	214
156736	2020	3	2020-10-15	15287	23	214
158196	2020	3	2020-10-20	0	23	214
172687	2020	3	2020-10-26	98417	23	214
178117	2020	3	2020-10-15	0	23	214
181121	2020	3	2020-10-21	256946	23	214
186751	2020	3	2020-10-23	75786	23	214
187023	2020	3	2020-10-26	502169	23	214
187937	2020	3	2020-10-26	49540	23	214
195108	2020	3	2020-10-23	869206	23	214
15309	2020	3	2020-10-08	0	23	214
23362	2020	3	2020-10-16	0	23	214
30364	2020	3	2020-10-07	0	23	214
43435	2020	3	2020-10-23	15075	23	214
65005	2020	3	2020-10-26	111644	23	214
69434	2020	3	2020-10-22	20465	23	214
73072	2020	3	2020-10-14	16430014	23	214
76153	2020	3	2020-10-14	0	23	214
77289	2020	3	2020-10-20	0	23	214
79108	2020	3	2020-10-22	0	23	214
103412	2020	3	2020-10-15	2474206	23	214
110955	2020	3	2020-10-25	0	23	214
111058	2020	3	2020-12-22	9470	23	214
112759	2020	3	2020-10-06	0	23	214
122673	2020	3	2020-10-28	0	23	214
138406	2020	3	2020-09-30	0	23	214
141544	2020	3	2020-10-04	0	23	214
148920	2020	3	2020-10-21	0	23	214
151822	2020	3	2020-10-23	0	23	214
153852	2020	3	2020-10-23	228	23	214
160251	2020	3	2020-10-26	0	23	214
163882	2020	3	2020-10-14	0	23	214
167747	2020	3	2020-10-26	6006064	23	214
8993	2020	3	2020-10-25	102962	23	214
13355	2020	3	2020-10-23	68630	23	214
19846	2020	3	2020-10-13	0	23	214
23187	2020	3	2020-10-16	0	23	214
37050	2020	3	2020-10-23	0	23	214
37993	2020	3	2020-10-09	0	23	214
42684	2020	3	2020-10-23	2816079	23	214
46152	2020	3	2020-10-21	141757	23	214
53617	2020	3	2020-11-28	27637794	23	214
68057	2020	3	2020-10-21	36198	23	214
78896	2020	3	2020-10-01	0	23	214
81589	2020	3	2020-10-23	16777	23	214
91739	2020	3	2020-10-21	0	23	214
92469	2020	3	2020-10-23	121840	23	214
99034	2020	3	2020-10-25	49131	23	214
107732	2020	3	2020-10-05	0	23	214
120153	2020	3	2020-11-25	681356	23	214
120582	2020	3	2020-10-26	290904	23	214
129701	2020	3	2020-11-02	62203	23	214
131893	2020	3	2020-10-08	0	23	214
145526	2020	3	2020-10-26	0	23	214
147423	2020	3	2020-10-06	0	23	214
150905	2020	3	2020-11-16	10279907	23	214
168990	2020	3	2020-10-05	0	23	214
181530	2020	3	2020-11-12	4203	23	214
192027	2020	3	2020-11-18	75101	23	214
199623	2020	3	2020-10-20	170303	23	214
2141	2020	3	2020-12-29	6493136	23	214
20164	2020	3	2020-10-14	381597	23	214
24080	2020	3	2020-10-02	0	23	214
27570	2020	3	2020-10-26	54014	23	214
30418	2020	3	2020-10-22	596037	23	214
33160	2020	3	2020-10-26	125818	23	214
52751	2020	3	2020-10-23	492345	23	214
56358	2020	3	2020-10-19	0	23	214
65671	2020	3	2020-10-19	0	23	214
71305	2020	3	2020-10-24	5233	23	214
73079	2020	3	2020-10-19	0	23	214
75579	2020	3	2020-10-26	80223	23	214
80466	2020	3	2020-10-26	27194	23	214
87420	2020	3	2020-10-23	0	23	214
115609	2020	3	2020-10-16	0	23	214
115964	2020	3	2020-10-26	0	23	214
117035	2020	3	2020-10-23	5920	23	214
118122	2020	3	2020-11-09	0	23	214
125879	2020	3	2020-10-23	930822	23	214
141027	2020	3	2020-10-26	0	23	214
141852	2020	3	2020-12-29	2015760	23	214
142114	2020	3	2020-10-24	253810	23	214
142982	2020	3	2020-10-12	1232	23	214
153904	2020	3	2020-10-22	233412	23	214
154353	2020	3	2020-10-29	381484	23	214
158127	2020	3	2020-10-23	5063	23	214
159732	2020	3	2020-10-09	0	23	214
162931	2020	3	2020-10-22	0	23	214
170135	2020	3	2020-10-23	293194	23	214
175764	2020	3	2020-10-21	0	23	214
178208	2020	3	2020-10-07	0	23	214
180811	2020	3	2020-10-16	0	23	214
180827	2020	3	2020-10-12	0	23	214
181696	2020	3	2020-10-21	1722802	23	214
188813	2020	3	2020-12-14	6394178	23	214
192622	2020	3	2020-10-22	107781	23	214
11305	2020	3	2020-10-23	0	23	214
23322	2020	3	2020-10-22	371279	23	214
37092	2020	3	2020-12-08	376640	23	214
37338	2020	3	2020-10-26	0	23	214
38994	2020	3	2020-10-22	5625	23	214
41157	2020	3	2020-10-06	0	23	214
49498	2020	3	2020-10-20	12186	23	214
60296	2020	3	2020-11-09	0	23	214
70274	2020	3	2020-10-16	0	23	214
77944	2020	3	2020-12-11	0	23	231
85605	2020	3	2020-10-14	0	23	214
86377	2020	3	2020-10-26	333243	23	214
99446	2020	3	2020-10-22	0	23	214
136013	2020	3	2020-10-23	12416	23	214
177136	2020	3	2020-10-22	0	23	214
186100	2020	3	2020-10-23	160004	23	214
188887	2020	3	2020-10-16	0	23	214
4792	2020	3	2020-10-03	0	23	214
8269	2020	3	2020-10-19	833	23	214
14552	2020	3	2020-10-23	0	23	214
17732	2020	3	2020-10-14	0	23	214
19493	2020	3	2020-10-25	27996	23	214
30782	2020	3	2020-12-01	2889274	23	214
